musteri_kodu,unvan,adres,sehir,ilce,lat,lon,rut_kod,rut_aciklama,ziyaret_sira,son_teslimat_tarihi,toplam_teslimat_sayisi,toplam_agirlik,toplam_tutar,durum,musteri_grubu,bolge_grubu,geocode_kaynak,geocode_hassasiyet,satis_temsilcileri,telefon,posta_kodu,ilk_teslimat_tarihi,son_teslimattan_gecen_gun
100000761,NİSA PETSHOP HALİL İBRAHİM ŞANLI,YİĞİTLER MAH. 361SOK. YILMAZ NO:32/A BUCA,İZMİR,BUCA,38.3979631,27.1578423,506,TAMER ÇELİK ÇARŞAMBA,12,2026-01-23,2,195.0,21193.91,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5076345154,34000,2026-01-02,182
100000770,ELİF ÇAY EV HAYVANLARI İLE BUNLARIN MAMA VE GIDALARININ PERAKENDE TİCARETİ,355 SOK. NO:69A YİĞİTLER MAH. BUCA,İZMİR,BUCA,38.3965831,27.1569994,506,TAMER ÇELİK ÇARŞAMBA,13,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5555555555,34000,,
100000791,DURU EVCİL HAYVAN ÜRÜNLERİ İTH. İHR. PAZ. SAN. VE TİC. LTD. ŞTİ,DİCLE MH. FEVZİ ÇAKMAK CD. NO:166A BUCA,İZMİR,BUCA,38.3834933,27.1686508,506,TAMER ÇELİK ÇARŞAMBA,15,2026-01-21,1,66.0,2879.18,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,TAMER ÇELİK,5059531568,34000,2026-01-21,184
100000844,GMG PHARMA YEM KATKI MADDELERİ VE ÇİFTLİK GEREÇLERİ,HÜRRİYET MAH BEŞGÖZ CD. NO:64 İÇKAPI NO:2,İZMİR,ÖDEMİŞ,38.2228214,27.978977,506,TAMER ÇELİK ÇARŞAMBA,17,2026-07-10,5,3187.5,235029.8,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,TAMER ÇELİK,5421989311,34000,2026-01-07,14
100000937,PATİZONE PETSHOP MEHMET KOÇTÜRK,TORBALI MAHALLESİ 5065SK. NO:11/A,İZMİR,TORBALI,38.1716783,27.3484468,506,TAMER ÇELİK ÇARŞAMBA,18,,0,0.0,0.0,Aktif,200 - VETERİNER,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5532573466,34000,,
100001087,ATA PETSHOP / ERDAL ALAKENT,YILDIRIM BEYAZIT MAH.5117 SOK. NO:13/B BORNOVA,İZMİR,BORNOVA,38.43844,27.1874805,506,TAMER ÇELİK ÇARŞAMBA,20,2026-07-24,11,3750.48,377622.27,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5325747696,34000,2026-01-21,0
100001136,POLEN PETSHOP / TUNCAY ÇAVDAR,AKINCILAR MAH.İNCEOĞLU SK. NO:18/1,İZMİR,ÖDEMİŞ,38.2302056,27.9735962,506,TAMER ÇELİK ÇARŞAMBA,21,2026-06-18,5,630.0,47831.59,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5372694773,,2026-02-28,36
100001215,ÖNALLAR PETSHOP / SİNAN ÖNAL,YAZIBAŞI MAH. AKDENİZ SK. NO:28 İÇ KAPI NO:1,İZMİR,TORBALI,38.2394308,27.3191246,506,TAMER ÇELİK ÇARŞAMBA,22,2026-06-11,1,1655.0,114712.55,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5426369052,,2026-06-11,43
100000058,HALIL ÜNSAL,YAYLACIK MAH.GAZİ OSMAN PAŞA CAD.NO:168 BUCA İZMİR BUCA İZMİR,İZMİR,,38.3936463,27.1791516,507,TAMER ÇELİK PERŞEMBE,1,2026-03-31,3,1144.0,112143.36,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5544569029,34000,2026-01-31,115
100000132,KAMIL YILMAZ YILMAZ YEM PETSHOP,ATATÜRK MAH. ABU HAYAT CAD. NO17 SELÇUK-İZMİR ATATÜRK MAH. ABU HAYAT CAD.17 SELÇUK-İZMİR,İZMİR,SELÇUK,37.9441949,27.3730475,507,TAMER ÇELİK PERŞEMBE,2,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5326670016,34000,,
100000218,SELIN KUTLU,AYRANCILAR MAH BARIŞ MANÇO CAD NO:/C İÇ KAPI NO : C TORBALI İZMİR TORBALI İZMİR,İZMİR,TORBALI,38.2420418,27.2821605,507,TAMER ÇELİK PERŞEMBE,3,2026-02-28,1,8850.0,365927.01,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5075276649,34000,2026-02-28,146
100000762,YAKAMOZ PETSHOP HAKAN ÇAMLIBEL,254/9SK. NO:2A YENİGÜN MAHALLESİ BUCA,İZMİR,BUCA,38.3768347,27.1696811,507,TAMER ÇELİK PERŞEMBE,12,2026-03-30,10,3664.0,416223.7,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5536818797,34000,2026-01-02,116
100000835,KAYA PETSHOP OĞUZHAN KAYA,YENİ MH. BAKIRHANI SK. NO:37 TİRE,İZMİR,TİRE,38.0925722,27.7280375,507,TAMER ÇELİK PERŞEMBE,16,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,TAMER ÇELİK,5066520597,34000,,
100000863,ÖDEMİŞ PETSHOP AVNİ ÖDEMİŞ,BENGİSU MAH. GAZİ CAD. NO:47/A,İZMİR,ÖDEMİŞ,38.2307979,27.9712907,507,TAMER ÇELİK PERŞEMBE,17,2026-07-10,5,4650.0,231725.11,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5543983387,34000,2026-03-31,14
100000938,ORHAN KURTULMUŞ İZMİR PETSHOP,YILDIZ MAH. 206/5 SK. KARAKENT NO:97 İÇ KAPI:0 BUCA,İZMİR,BUCA,38.3715507,27.1781414,507,TAMER ÇELİK PERŞEMBE,18,2026-01-23,1,1020.0,167871.52,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5558739292,34000,2026-01-23,182
100000989,ÇAYIR PETSHOP MUSTAFA ÇAYIR,ŞEHİT ADNAN MENDERES BULV NO:37/A ÖDEMİŞ,İZMİR,ÖDEMİŞ,38.2300681,27.9839647,507,TAMER ÇELİK PERŞEMBE,19,2026-07-14,8,2113.0,150246.29,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5545147858,34000,2026-01-07,10
100001088,OCEAN PETSHOP,3284 SOK. NO:18/A KARABAĞLAR İZMİR,İZMİR,KARABAĞLAR,38.3835971,27.1472857,507,TAMER ÇELİK PERŞEMBE,20,2026-04-13,3,775.0,45411.03,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,TAMER ÇELİK,5372290094,34000,2026-01-31,102
100001181,ÇATAL VETERİNER POLİKLİNİK HİZMETLERİ,OVAKENT MAH.BORACIK EVLERİ NO:28/C,İZMİR,ÖDEMİŞ,38.1312432,28.0179763,507,TAMER ÇELİK PERŞEMBE,22,2026-04-16,1,750.0,44717.89,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,TAMER ÇELİK,5376405422,,2026-04-16,99
100000065,FATMA TOSUN,CUMHURİYET MAH.AYDINOĞLU CAD.NO:12 A TİRE-İZMİR,İZMİR,TİRE,38.0880202,27.730418,508,TAMER ÇELİK CUMA,1,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5533848813,34000,,
100000133,ÇIÇEK ZIRAI ÜRÜNLER,DUMLUPINAR MAH. 83 SK. NO:11 BUCA-İZMİR,İZMİR,,38.0817353,27.7279441,508,TAMER ÇELİK CUMA,2,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5325590296,34000,,
100000223,MEHMET ÖÇGÜDER,İNKILAP MAH CEMİL ŞEBOY CAD NO:160 A İÇ KAPI NO:0 BUCA İZMİR BUCA İZMİR,İZMİR,,38.3919407,27.146971,508,TAMER ÇELİK CUMA,3,2026-05-04,2,2901.0,189379.54,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5304622662,34000,2026-01-21,81
100000763,ALPASLAN TÜRKKAN ALP PETSHOP,GÖKSU MAH. 679SK NO:6A BUCA,İZMİR,BUCA,38.3636141,27.1509461,508,TAMER ÇELİK CUMA,12,2026-05-15,5,2076.0,152010.64,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5324155962,34000,2026-01-02,70
100000776,ANKA PETSHOP AŞKIN TEKER,KOZAĞAÇ MAH. 221SK. NO:11/B BUCA İZMİR,İZMİR,BUCA,38.3791182,27.1735883,508,TAMER ÇELİK CUMA,13,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5521801600,34000,,
100000836,YAĞIZ PETSHOP SENİZ GÜRAL,FATİH MAH. AYASOFYA CAD. NO:9/2 A TİRE,İZMİR,TİRE,38.0983104,27.7158344,508,TAMER ÇELİK CUMA,16,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5532884052,34000,,
100000876,ASLI BAŞODA MİCKY MOUSE PETSHOP,FIRAT MAH. 272SK. NO:69 A BUCA,İZMİR,BUCA,38.3799308,27.1573168,508,TAMER ÇELİK CUMA,17,2026-02-28,1,435.0,10813.68,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5325151670,34000,2026-02-28,146
100000939,EYLÜL AKVARYUM DUYGU DAŞÇI,TEPEKÖY MAH. 4501 SK. NO:5/D,İZMİR,TORBALI,38.1520708,27.3608709,508,TAMER ÇELİK CUMA,18,2026-05-19,5,808.0,97334.82,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5064846058,34000,2025-12-15,66
100001105,ÖNEM TİCARET UN VE YEM TİCARETİ / ATİLA ÖNEM,KUBİLAY CD.BIYIKLAR MH. NO:37,İZMİR,BAYINDIR,38.212768,27.6489919,508,TAMER ÇELİK CUMA,20,2026-01-26,1,335.0,17060.1,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_ilce,ilce_merkezi,TAMER ÇELİK,5372852183,34000,2026-01-26,179
100001155,GERMAN PETSHOP,YILDIZ MAH.206/40 SK. DEMİRKENT NO:43 A BUCA/İZMİR,İZMİR,BUCA,38.3883173,27.161312,508,TAMER ÇELİK CUMA,21,2026-03-17,1,394.0,48876.69,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5524961727,,2026-03-17,129
100000091,FIKRI SÖYLEMEZ,KETENCİ MAH.İBNİMELEK CAD.NO:40/A TİRE-İZMİR,İZMİR,TİRE,38.0862221,27.729067,509,TAMER ÇELİK CUMARTESİ,1,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,TAMER ÇELİK,5438555653,34000,,
100000141,EFENDY PETSHOP EVCIL HAYVAN ÜRÜNLERI,ATATÜRK MAH. 1014 SK. NO:3 SELÇUK-İZMİR SELÇUK-İZMİR,İZMİR,SELÇUK,37.9489648,27.3705324,509,TAMER ÇELİK CUMARTESİ,2,2026-02-16,1,1080.0,57324.76,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5078725290,34000,2026-02-16,158
100000230,SENAPA GIDA HAYVANCILIK NAKLIYE SAN TIC LTD STI,TEPEKÖY MAH SERDAR GENÇ CAD NO 30 TORBALI İZMİR TORBALI İZMİR,İZMİR,TORBALI,38.1516932,27.3643405,509,TAMER ÇELİK CUMARTESİ,3,2026-06-27,15,30031.0,1913589.79,Aktif,202 - YEM TOPTAN,cekirdek,erp,saha_gps,TAMER ÇELİK,5367273737,34000,2025-12-15,27
100000765,MANGO PETSHOP NUR SEDA ABALI,ADATEPE MAH. YAVUZ SULTAN SELİM CD. NO:214-A BUCA,İZMİR,BUCA,38.3901302,27.1863879,509,TAMER ÇELİK CUMARTESİ,12,2026-07-21,9,1328.5,73228.59,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5321369550,34000,2025-12-29,3
100000777,PETRİCK PETSHOP MERT HÜSEYİN DOĞAN,VALİ RAHMİ BEY MAH. 126/2 SK. NO:8A,İZMİR,BUCA,38.3878981,27.1703989,509,TAMER ÇELİK CUMARTESİ,13,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5356801200,34000,,
100000787,CANVET ATÇILIK VETERİNERLİK LİMİTED ŞİRKETİ,EFELER MH. 305SK. NO:11B BUCA,İZMİR,BUCA,38.3834933,27.1686508,509,TAMER ÇELİK CUMARTESİ,14,2026-07-24,1,450.0,34483.35,Aktif,200 - VETERİNER,cekirdek,nominatim_ilce,ilce_merkezi,TAMER ÇELİK,5414586560,34000,2026-07-24,0
100000802,ÖZGE PETSHOP KÜBRA DEMİR,İNÖNÜ MAH. 682/14 SK. NO:3,İZMİR,BUCA,38.3603726,27.1444569,509,TAMER ÇELİK CUMARTESİ,15,2026-06-23,9,4739.0,458118.56,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5466775026,34000,2025-12-12,31
100000837,LİTTLE PAWS PETSHOP SEÇİL GÖZLÜ,ATATÜRK MAH. SAMANYOLU SK. NO:6/B,İZMİR,TİRE,38.1006117,27.72506,509,TAMER ÇELİK CUMARTESİ,16,2026-06-23,8,2607.0,371108.34,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5530464935,34000,2025-12-15,31
100000879,CANPET SHOP ALİCAN COŞÇUN,"Buca Koop., 1409. Sk. 29/A, 35160 Buca/İzmir",İZMİR,BUCA,38.3676821,27.1889425,509,TAMER ÇELİK CUMARTESİ,17,2026-03-30,3,1226.9,29576.26,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5068658977,34000,2026-01-21,116
100000940,NİLGÜN ÜZÜM PETSHOP,ERTUĞRUL MAH. UĞUR MUMCU BULVARI NO:1/A,İZMİR,TORBALI,38.1540269,27.3575191,509,TAMER ÇELİK CUMARTESİ,18,2026-07-24,10,2825.9,184636.8,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,TAMER ÇELİK,5307867835,34000,2026-01-22,0
100001106,İLKE PETSHOP / MEHMET EVLENSE,CAMİ MAH.ATATÜRK CAD. NO:11,İZMİR,BAYINDIR,38.2243081,27.6467085,509,TAMER ÇELİK CUMARTESİ,20,2026-05-18,3,569.0,36739.24,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5327795549,34000,2026-01-26,67
100001179,EMPATİ VETERİNER KLİNİĞİ,FATİH MAH. FAHRETTİN ALTAY CD. NO:64/A,İZMİR,TİRE,38.0983104,27.7158344,509,TAMER ÇELİK CUMARTESİ,22,2026-05-18,1,910.0,32077.5,Aktif,200 - VETERİNER,cekirdek,nominatim_mahalle,mahalle_merkezi,TAMER ÇELİK,5375816413,,2026-05-18,67
100001053,BEŞİR COŞKUN TÜRK,KÜLTÜR MAH. ONAT KUTLAR SK. NO: 40 / A ALİAĞA/İZMİR,İZMİR,ALİAĞA,38.8049218,26.9833613,553,MERKEZ,2,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,MERKEZ TEMSİLCİ,5557188649,34000,,
100001081,GEDİZ ELEKTRİK DAĞITIM,ÜNİVERSİTE CAD. NO:57 35042 BORNOVA /İZMİR,İZMİR,BORNOVA,38.4661896,27.2191942,553,MERKEZ,21,,0,0.0,0.0,Aktif,203 - ÇİFTLİK/BARINAK,cekirdek,nominatim_ilce,ilce_merkezi,MERKEZ TEMSİLCİ,2324772600,34000,,
100001113,BARLAS SOĞUTMA SANAYİ VE TİCARET A.Ş,OĞLANANASI-ATATÜRK MAH. İZMİR-AYDIN CAD NO:28 MENDERES İZMİR,İZMİR,MENDERES,38.0684576,27.0023056,553,MERKEZ,24,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_mahalle,mahalle_merkezi,MERKEZ TEMSİLCİ,2322575192,,,
100001132,ARTI ÇOCUK GELİŞİM EĞİTİM ÖĞRETİM SAĞLIK VE DANIŞMANLIK HİZMETLERİ SAN. TİC. LTD. ŞTİ,Yeni Mah. Samurlu Cd. no:37-B : 19 ALİAĞA /İZMİR,İZMİR,ALİAĞA,38.7953363,27.0733165,553,MERKEZ,25,,0,0.0,0.0,Aktif,205 - GELENEKSEL KANAL,cekirdek,nominatim_mahalle,mahalle_merkezi,MERKEZ TEMSİLCİ,5421353515,,,
100001135,BEYZA MOBİLYA RIZA DEMİRGIRAN,5760/7 SOKAK NO: 7/ A KARABAĞLAR /İZMİR,İZMİR,KARABAĞLAR,38.3865299,27.134722,553,MERKEZ,26,,0,0.0,0.0,Aktif,205 - GELENEKSEL KANAL,cekirdek,nominatim_ilce,ilce_merkezi,MERKEZ TEMSİLCİ,5057249113,,,
100001176,CENKAB İNŞAAT TAAH TUR. İLG. TEK. İTH. İHR. SAN ve TİC.LTD. ŞTİ,DEMİRKÖPRÜ MH. CAHER DUDAYEV BLV. NO:229 D:1 KARŞIYAKA/İZMİR,İZMİR,KARŞIYAKA,38.5034452,27.1134554,553,MERKEZ,29,,0,0.0,0.0,Aktif,202 - YEM TOPTAN,cekirdek,nominatim_ilce,ilce_merkezi,MERKEZ TEMSİLCİ,1111111111,,,
100001182,ERDEM FORKLİFT ERDEM BAYRAM,MİTHATPAŞA MAH. 537 SOKAK NO:6 MENDERES / İZMİR,İZMİR,MENDERES,38.2524145,27.137084,553,MERKEZ,30,,0,0.0,0.0,Aktif,205 - GELENEKSEL KANAL,cekirdek,nominatim_mahalle,mahalle_merkezi,MERKEZ TEMSİLCİ,5321348106,,,
100001186,ALTERNATİF AMBALAJLAMA GIDA ÜRETİM VE PAZ.SAN.İÇ VE DIŞ TİC.LTD.ŞTİ,MANAS BULVARI 1586 SOK. NO:77 BAYRAKLI / İZMİR,İZMİR,BAYRAKLI,38.4639144,27.1644029,553,MERKEZ,31,,0,0.0,0.0,Aktif,204 - ULUSAL KANAL,cekirdek,nominatim_ilce,ilce_merkezi,MERKEZ TEMSİLCİ,5558149474,35,,
100001209,İZMİR ANADOLU EKSPRES ÇUKUROVA KARGO TAŞIMACILIK TURZ. TİC. LTD.ŞTİ,7419/10 SOKAK NO:100 5.SANAYİ SİTESİ İZMİR-BORNOVA/ İZMİR /TÜRKİYE,İZMİR,BORNOVA,38.4661896,27.2191942,553,MERKEZ,39,,0,0.0,0.0,Aktif,205 - GELENEKSEL KANAL,cekirdek,nominatim_ilce,ilce_merkezi,MERKEZ TEMSİLCİ,5334727377,,,
100001221,MARSEL PETFOOD TARIM SAN. ve TİC.LTD.ŞTİ,HALKAPINAR MAH. MÜRSELPAŞA BLV NO:166/C İSMETPAŞA ATATÜRK CADDESİ 62/B DİKİLİ İZMİR,İZMİR,KONAK,38.4311773,27.1645185,557,NURŞEN YAGCI,1,2026-07-20,11,3294.56,210179.24,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,NURŞEN YAĞCI,5416392651,,2026-07-20,4
100000043,YÜCEL YILDIZ,YAMANLAR MAH.7308 DK. NO 57 B BAYRAKLI/İZMİR,İZMİR,BAYRAKLI,38.4799213,27.1319809,557,NURŞEN YAGCI,2,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,NURŞEN YAĞCI,5532840460,34000,,
100000046,HALIL GÜVEN,BAYRAKLI MAH.1917 SOK.NO:3/A BAYRAKLI İZMİR,İZMİR,BAYRAKLI,38.4638457,27.1646872,557,NURŞEN YAGCI,3,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,NURŞEN YAĞCI,5496790035,34000,,
100000047,SEMIH KÖSELER,ALAŞEHİR MAH. 8220 SOK. NO:11/A ÇİĞLİ İZMİR,İZMİR,ÇİĞLİ,38.4916582,27.0634346,557,NURŞEN YAGCI,4,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,NURŞEN YAĞCI,5330344413,34000,,
100000052,YAVUZ EVCIL HAYVAN ÜRÜNLERI LTD. STI,BAYRAKLI MAH. 1918 SOKAK. NO:14 A BAYRAKLI/İZMİR,İZMİR,BAYRAKLI,38.4638457,27.1646872,557,NURŞEN YAGCI,5,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,NURŞEN YAĞCI,5365223823,34000,,
100000057,ÖZGÜR PET GROSS IBRAHIM ÖZGÜR,YENİ MAHALLE MAH. ESKI HAVAALANI CAD. NO 60A ÇİĞLİ /İZMİR,İZMİR,ÇİĞLİ,38.4931199,27.0563205,557,NURŞEN YAGCI,6,2026-07-24,20,4315.0,455613.91,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,NURŞEN YAĞCI,5335231573,34000,2025-12-18,0
100000067,JAKO PETSHOP,DEDEBAŞI MAH. ORDU BULV. NO:74 B İÇ KAPI NO KARŞIYAKA-İZMİR,İZMİR,ÇİĞLİ,38.4916582,27.0634346,557,NURŞEN YAGCI,7,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,NURŞEN YAĞCI,5375236677,34000,,
100000071,EGE ÇINAR EVCIL HAYVAN ÜRÜNLERI HEDIYELIK ESYA SAN.TIC.LTD.STI,YALI MAH.6418 SOKAK NO:77/B KARŞIYAKA-İZMİR,İZMİR,KARŞIYAKA,38.4677487,27.0912444,557,NURŞEN YAGCI,8,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,NURŞEN YAĞCI,5057757993,34000,,
100000073,AYÇIN ELMASTAS,DEMİRKÖPRÜ MAH.6182 SK.NO:18 KARŞIYAKA-İZMİR,İZMİR,KARŞIYAKA,38.4680994,27.0995996,557,NURŞEN YAGCI,9,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,NURŞEN YAĞCI,5542846594,34000,,
100000080,ÖZLEM SEZER GÜLERYÜZ,DEDEBAŞI MAH.6039 SK.NO:1/C KARŞIYAKA-İZMİR,İZMİR,KARŞIYAKA,38.4689178,27.1058459,557,NURŞEN YAGCI,10,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,NURŞEN YAĞCI,5068852054,34000,,
100000082,TONTON PET SHOP ONUR UYSAL,30 AGUSTOS MAH.7124 SOK.NO:2D-A MENEMEN-İZMİR,İZMİR,MENEMEN,38.5528809,27.0476303,557,NURŞEN YAGCI,11,2026-07-18,16,3311.0,287398.05,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,NURŞEN YAĞCI,5075767036,34000,2025-12-18,6
100000085,NEŞELİ PATİLER PET SHOP ONUR KARABIYIK,YENİ FOÇA M.K.ATATÜRK MH.ŞİRİN SK.NO:7 FOÇA-İZMİR,İZMİR,FOÇA,38.668916,26.7547749,557,NURŞEN YAGCI,12,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,NURŞEN YAĞCI,5435460319,34000,,
100000087,ALI YILMAZ,ÇİÇEK MAH.ŞEHİT HAKAN UYSAL SOK.NO:181/K BAYRAKLI-İZMİR,İZMİR,BAYRAKLI,38.4678427,27.1700589,557,NURŞEN YAGCI,13,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,NURŞEN YAĞCI,5399548835,34000,,
100000095,PATİCAN PETSHOP NERMIN CAN,ATATÜRK MAH.AVNİ ARBAS SK.NO:6/C FOÇA-İZMİR FOÇA-İZMİR,İZMİR,FOÇA,38.6669609,26.7536262,557,NURŞEN YAGCI,14,2026-07-20,16,5260.44,460336.6,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,NURŞEN YAĞCI,5418472622,34000,2025-12-18,4
100000098,CEVHER KAYA,KÜLTÜR MAH.260 SK.NO:3/F ALİAĞA-İZMİR,İZMİR,ALİAĞA,38.8049218,26.9833613,557,NURŞEN YAGCI,15,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,NURŞEN YAĞCI,5326869559,34000,,
100000099,VAROL GÜLER ALİAĞA AKVARYUM,KÜLTÜR MAH.HÜRRİYET CAD.NO:208-A ALİAĞA-İZMİR ALİAĞA-İZMİR,İZMİR,ALİAĞA,38.8027808,26.9772907,557,NURŞEN YAGCI,16,2026-05-15,5,5754.0,366005.78,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,NURŞEN YAĞCI,5325923510,34000,2025-12-18,70
100000100,DAVUTAGA SHOP,KÜLTÜR MAH. FEVZİPAŞA CD.NO:70/A ALİAĞA-İZMİR ALİAĞA-İZMİR,İZMİR,ALİAĞA,38.7997844,26.9743654,557,NURŞEN YAGCI,17,2026-07-18,7,4783.0,332844.11,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,NURŞEN YAĞCI,5321387968,34000,2026-01-28,6
100000105,SEDAT BADDAL,ORDU BULV.NO:230/A ŞEMİKLER KARŞIYAKA,İZMİR,KARŞIYAKA,38.5034452,27.1134554,557,NURŞEN YAGCI,18,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,NURŞEN YAĞCI,5433452900,34000,,
100000107,EFE VETERİNER KLİNİĞİ,İSMETPAŞA MAH.103 SK.NO:10/R DİKİLİ-İZMİR DİKİLİ-İZMİR,İZMİR,DİKİLİ,39.0717486,26.8909548,557,NURŞEN YAGCI,19,2026-07-20,8,1663.0,201397.65,Aktif,200 - VETERİNER,cekirdek,erp,saha_gps,NURŞEN YAĞCI,5356671778,34000,2026-01-22,4
100000112,VEHBI ALTINDAG,29 EKİM MAH. 160 SK. NO:18/A MENEMEN,İZMİR,MENEMEN,38.548722,27.0404571,557,NURŞEN YAGCI,20,2026-06-08,5,1689.0,60310.02,Aktif,201 - PETSHOP,cekirdek,erp,saha_gps,NURŞEN YAĞCI,5325073829,34000,2026-01-22,46
100000114,MUSTAFA MERAL,8050 SK NO:1423/A EGEKENT-ÇİĞLİ-İZMİR,İZMİR,ÇİĞLİ,38.4916582,27.0634346,557,NURŞEN YAGCI,21,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,NURŞEN YAĞCI,5512333632,34000,,
100000115,KORAY KOÇER,K.DİRİK MH.ONAT KUTLAR SK.NO:3/D ALİAĞA-İZMİR,İZMİR,ALİAĞA,38.8034265,26.9713731,557,NURŞEN YAGCI,22,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_ilce,ilce_merkezi,NURŞEN YAĞCI,5079896064,34000,,
100000116,KENAN SIPAL,KÜLTÜR MAH.AŞIKLAR YOLU CAD.NO:8 ALİAĞA-İZMİR,İZMİR,ALİAĞA,38.8049218,26.9833613,557,NURŞEN YAGCI,23,,0,0.0,0.0,Aktif,201 - PETSHOP,cekirdek,nominatim_mahalle,mahalle_merkezi,NURŞEN YAĞCI,5442365301,34000,,
